M_NDVI_w1,M_Dist_to_Border_w1,M_Dist_to_Stream_w1,M_Slope_Rainfall_w1,M_Stream_Density_w1,Malaria_w1
0.87219346,0.043010745,0.840052,0.0016891889,0.01279318,0
0.01899827,0.008602151,0.023407018,0.9695946,0.008528785,0
0.008635577,0.025806444,0.014304289,0.02777778,0.040511735,0
0.025906738,0.00860215,0.01430429,0.9695946,0.040511735,0.0012722646
0.010989011,0.91612905,0.09999999,0.17647056,0.33333334,0
0.02590674,0.0064516114,0.840052,0.011824321,0.040511727,0
0.01899827,0.00860215,0.023407022,0.0016891891,0.8742004,0
0.01899827,0.025806447,0.08842653,0.0152027,0.008528783,0
0.8721934,0.0064516114,0.033810142,0.015202699,0.008528784,0
0.02702703,0.026119398,0.08260105,0.0078124995,0.009259258,0
0.02702703,0.8731344,0.04745167,0.01851852,0.027777778,0
0.02702703,0.044776108,0.8330404,0.010416671,0.009259259,0
0.027027035,0.011194029,0.012302291,0.007812498,0.83641976,0
0.057142854,0.90643275,0.025210083,0.01176471,0.8822222,0
0.8666667,0.023391811,0.025210079,0.01515152,0.0044444455,0
0.019047622,0.023391811,0.005042018,0.9090909,0.028888898,0
0.01904762,0.02339181,0.0050420184,0.001680672,0.028888894,0
0.8715847,0.013645221,0.005042018,0.01008403,0.039999995,0
0.0136612,0.90643275,0.028571429,0.013445381,0.028888894,0
0.87158465,0.023391813,0.005042018,0.010084031,0.004444445,0
0.038251366,0.033138406,0.0050420174,0.010084029,0.0044444455,0
0.038251366,0.90643275,0.005042017,0.013445379,0.044444453,0
0.035519127,0.023391811,0.025210075,0.01515152,0.044444446,0
0.035519123,0.90643275,0.028571429,0.01176471,0.88222224,0
0.040983606,0.023391807,0.028571429,0.010084029,0.040000003,0
0.03825137,0.013645221,0.028571425,0.01176471,0.028888885,0
0.9341239,0.033138406,0.028571436,0.001680672,0.04,0
0.9341239,0.023391807,0.0050420174,0.011764712,0.044444457,0
0.018445319,0.02339181,0.0050420174,0.4285715,0.04444445,0
0.0052700914,0.0136452215,0.005042017,0.013445379,0.004444444,0
0.01844532,0.03313841,0.028571432,0.011764709,0.028888887,0
0.9341239,0.02339181,0.028571438,0.8148148,0.88222224,0
0.0052700914,0.0331384,0.02521008,0.0016806722,0.039999995,0
0.02635046,0.013645221,0.02521008,0.010084029,0.02888889,0
0.9341239,0.013645221,0.91260505,0.0016806723,0.039999995,0
0.013661197,0.02339181,0.91260505,0.9630252,0.04444444,0
0.035519127,0.90643275,0.025210083,0.001680672,0.004444445,0
0.03825137,0.023391811,0.025210083,0.010084029,0.040000007,0.0012722646
0.4186046,0.90643275,0.39473692,0.5384615,0.1960784,0
0.03825137,0.013645221,0.005042018,0.010084029,0.028888887,0
0.013661197,0.013645221,0.91260505,0.9630252,0.0044444446,0
0.04098361,0.90643275,0.91260505,0.013445379,0.044444438,0
0.03825137,0.023391813,0.005042018,0.013445379,0.0044444446,0
0.04098361,0.90643275,0.005042018,0.010084029,0.044444438,0
0.013661197,0.90643275,0.028571438,0.9630252,0.0044444446,0
0.040983606,0.033138398,0.91260505,0.9630252,0.040000007,0
0.013661201,0.90643275,0.005042016,0.0016806718,0.8822222,0
0.038251366,0.01364522,0.005042016,0.011764708,0.0044444464,0
0.8715847,0.023391806,0.005042016,0.010084027,0.0044444464,0
0.8646209,0.044776116,0.08260105,0.010416671,0.05555554,0
0.007220216,0.044776116,0.047451675,0.002604167,0.027777772,0
0.02527076,0.04477611,0.02460457,0.0078125,0.0092592565,0
0.059566785,0.026119398,0.8330404,0.0026041672,0.009259257,0
0.87219346,0.91612905,0.840052,0.001689189,0.040511735,0
0.025906738,0.00860215,0.023407018,0.015202698,0.012793181,0
0.07426598,0.04301075,0.01430429,0.015202698,0.8742004,0
0.008635576,0.91612905,0.033810146,0.0016891889,0.012793181,0
0.008635576,0.04301075,0.840052,0.0016891889,0.008528787,0
0.008635579,0.04301074,0.01430429,0.9695946,0.012793179,0
0.87219346,0.025806446,0.023407022,0.0016891891,0.06396588,0
0.02590674,0.91612905,0.033810146,0.015202701,0.012793179,0
0.01899827,0.91612905,0.840052,0.9695946,0.8742004,0
0.07426598,0.0064516114,0.01430429,0.9695946,0.06396588,0
0.01899827,0.04301074,0.01430429,0.0016891891,0.06396588,0
0.01899827,0.00860215,0.840052,0.01182432,0.87420046,0
0.07426599,0.0064516123,0.023407018,0.0016891891,0.06396589,0
0.005780347,0.8774617,0.86806595,0.9522241,0.006993007,0
0.0057803476,0.87746173,0.008995502,0.01647446,0.8951049,0
0.034682084,0.87746173,0.02548726,0.033898316,0.032634035,0
0.020231212,0.035010934,0.041979007,0.009884679,0.8951049,0
0.029702974,0.011194029,0.012302292,0.96875,0.009259259,0
0.02970297,0.026119394,0.04745167,0.018518519,0.027777778,0
0.009900991,0.044776116,0.047451675,0.01041667,0.83641976,0
0.009900991,0.011194029,0.012302292,0.01041667,0.07098766,0
0.009900992,0.044776116,0.08260107,0.010416668,0.07098767,0
0.02023121,0.03501094,0.055472255,0.01647446,0.8951049,0
0.0057803467,0.015317291,0.041979007,0.021739135,0.006993007,0.0127226463
0.04347826,0.02625821,0.16666672,0.125,0.6666666,0.0203562341
0.6376812,0.8774617,0.537037,0.125,0.6666666,0
0.0057803476,0.035010945,0.05547225,0.01647446,0.8951049,0.0063613232
0.6376812,0.03501095,0.1111111,0.25,0.18181823,0
0.034682076,0.045951862,0.025487255,0.0032948935,0.006993007,0
0.03468207,0.045951862,0.86806595,0.021739135,0.020979024,0
0.026011558,0.035010945,0.041979007,0.9522241,0.8951049,0
0.0052700914,0.033138398,0.005042017,0.015151522,0.040000003,0.0038167939
0.27941176,0.90643275,0.1011236,0.25000003,0.17241378,0.0089058524
0.15,0.01364522,0.11538461,0.5238096,0.08928574,0
0.026350461,0.01364522,0.028571438,0.011764711,0.03999999,0
0.026350461,0.023391811,0.91260505,0.011764712,0.039999995,0.0038167939
0.10294121,0.013645219,0.2359551,0.08333334,0.12068969,0.0025445293
0.13333328,0.90643275,0.18461543,0.21052629,0.16326532,0
0.9341239,0.013645221,0.0050420174,0.013445379,0.028888889,0
0.055825245,0.026258208,0.025487259,0.9522241,0.8951049,0
0.03640777,0.87746173,0.868066,0.018121907,0.006993007,0
0.007281552,0.87746173,0.868066,0.9522241,0.8951049,0
0.9334764,0.7631579,0.840052,0.9695946,0.063965894,0
0.9334764,0.06477733,0.08842652,0.0016891889,0.0127931805,0
0.030042922,0.08097164,0.08842653,0.9695946,0.008528787,0
0.008583692,0.038461532,0.023407022,0.0152027,0.8742004,0
0.01899827,0.052631576,0.08842653,0.001689189,0.008528787,0
0.01899827,0.7631579,0.033810142,0.001689189,0.008528787,0
0.87219346,0.038461532,0.088426515,0.9695946,0.01279318,0
0.87219346,0.038461536,0.014304288,0.015202701,0.8742004,0
0.01931331,0.038461536,0.033810142,0.001689189,0.008528786,0
0.008583692,0.7631579,0.840052,0.0016891892,0.8742004,0
0.03004292,0.08097166,0.840052,0.0016891892,0.8742004,0
0.008583692,0.038461544,0.033810146,0.015202699,0.8742004,0
0.00858369,0.06477733,0.08842654,0.001689189,0.008528785,0
0.025270762,0.054404147,0.8330404,0.0078125,0.027777778,0
0.0595668,0.07772022,0.8330404,0.8888889,0.83641976,0
0.0072202166,0.0699482,0.8330404,0.0026041667,0.07098767,0
0.007220217,0.05440415,0.047451664,0.055555556,0.009259259,0
0.007281554,0.11345649,0.055472262,0.9522241,0.020979023,0
0.055825237,0.03430078,0.008995502,0.0032948935,0.8951049,0
0.8543689,0.06332453,0.041979007,0.016949153,0.03263403,0
0.046116512,0.113456495,0.025487259,0.016474463,0.8951049,0
0.8543689,0.113456495,0.055472255,0.016474463,0.03263403,0
0.0072815525,0.113456495,0.041979007,0.009884681,0.03263403,0
0.055825245,0.72295517,0.02548726,0.9522241,0.03263403,0
0.8543689,0.11345649,0.04197901,0.009884681,0.032634027,0
0.0072815525,0.063324526,0.025487257,0.0032948935,0.04428905,0
0.020231208,0.063324526,0.86806595,0.02542373,0.8951049,0
0.005780346,0.72295517,0.025487255,0.91525424,0.006993007,0
0.020231212,0.06596305,0.008995501,0.9522241,0.020979023,0
0.026011562,0.06596306,0.041979,0.0032948933,0.006993007,0
0.018445317,0.06956521,0.028571432,0.9630252,0.88222224,0
0.01844532,0.069565214,0.02857143,0.9630252,0.88222224,0
0.01844532,0.06956521,0.025210073,0.037037045,0.044444453,0
0.026350457,0.055072468,0.005042017,0.010084028,0.88222224,0
0.01581028,0.008695652,0.02857143,0.01176471,0.028888889,0
0.026350457,0.008695653,0.91260505,0.8148148,0.04,0
0.02635046,0.7942029,0.028571436,0.0016806722,0.0044444446,0
0.01581028,0.06956521,0.028571436,0.010084029,0.0044444446,0
0.9341239,0.05507246,0.005042018,0.013445378,0.88222224,0
0.005270091,0.07246377,0.005042018,0.0016806722,0.028888889,0
0.01581028,0.05507246,0.91260505,0.011764711,0.04,0
0.02635046,0.05507246,0.005042018,0.013445378,0.028888889,0
0.018445319,0.05507246,0.91260505,0.013445378,0.028888889,0
0.018445319,0.7942029,0.91260505,0.9630252,0.88222224,0
0.005270091,0.008695653,0.028571436,0.011764711,0.04444444,0
0.02635046,0.05507246,0.028571436,0.010084029,0.0044444446,0
0.01844532,0.06956521,0.0050420174,0.010084028,0.88222224,0
0.005270091,0.06956521,0.028571436,0.013445379,0.88222224,0
0.038251366,0.07246377,0.028571434,0.0016806722,0.04,0
0.035519127,0.069565214,0.025210079,0.013445377,0.0044444455,0
0.8715847,0.072463766,0.028571425,0.001680672,0.8822222,0
0.035519127,0.008695652,0.028571425,0.001680672,0.040000003,0
0.035519127,0.069565214,0.028571425,0.9630252,0.04444446,0
0.0433213,0.054404147,0.024604572,0.010416671,0.009259257,0
0.059566785,0.054404147,0.012302289,0.0026041672,0.05555554,0
0.05956679,0.098445594,0.012302289,0.96875,0.07098765,0
0.8646209,0.07772021,0.8330404,0.0078125,0.83641976,0
0.8721934,0.08097165,0.840052,0.9695946,0.040511735,0
0.008635577,0.038461532,0.014304288,0.9695946,0.01279318,0
0.01899827,0.08097165,0.033810142,0.011824319,0.8742004,0
0.87219346,0.06477732,0.014304288,0.001689189,0.8742004,0
0.025906736,0.7631579,0.840052,0.015202699,0.063965894,0
0.00863558,0.06477732,0.02340702,0.011824321,0.06396588,0
0.01899827,0.7631579,0.840052,0.0016891891,0.008528783,0
0.00863558,0.08097166,0.02340702,0.011824321,0.06396588,0
0.025906742,0.7631579,0.033810142,0.015202701,0.008528783,0
0.025906742,0.05263158,0.02340702,0.0016891891,0.012793179,0
0.025906742,0.038461544,0.02340702,0.9695946,0.87420046,0
0.008635579,0.052631583,0.08842652,0.9695946,0.06396588,0
0.00863558,0.7631579,0.014304289,0.0016891891,0.008528784,0
0.018445324,0.06956519,0.028571436,0.9630252,0.04444445,0
0.015810277,0.055072468,0.028571425,0.0016806719,0.88222224,0
0.026350455,0.07246377,0.0050420174,0.030303031,0.028888894,0
0.9341239,0.07246378,0.0050420165,0.011764707,0.004444446,0
0.02475248,0.05440415,0.012302292,0.01851852,0.05555556,0
0.8861386,0.069948204,0.08260105,0.8888889,0.07098766,0
0.8861386,0.05440416,0.024604568,0.0026041667,0.07098766,0
0.029702974,0.069948204,0.01230229,0.0026041667,0.009259259,0
0.02970297,0.07772022,0.012302289,0.0026041667,0.070987664,0
0.0057803476,0.06596306,0.05547225,0.9522241,0.006993007,0
0.03468208,0.11345649,0.86806595,0.82608694,0.020979023,0
0.034682073,0.034300786,0.055472244,0.008474576,0.03263403,0
0.9132948,0.034300786,0.0089955,0.018121913,0.020979023,0
0.005780347,0.065963045,0.008995503,0.025423732,0.006993007,0
0.020231212,0.72295517,0.86806595,0.008474577,0.032634035,0
0.020231208,0.11345649,0.02548726,0.9522241,0.006993007,0
0.9132948,0.72295517,0.025487259,0.01694915,0.006993007,0
0.020231208,0.06596305,0.025487255,0.018121911,0.8951049,0
0.015810277,0.07246378,0.02857143,0.9090909,0.028888892,0
0.01581028,0.7942029,0.005042018,0.010084029,0.88222224,0
0.02635046,0.008695652,0.91260505,0.011764711,0.04,0
0.018445319,0.7942029,0.028571436,0.010084029,0.04,0
0.009900989,0.06994819,0.83304036,0.01041667,0.83641976,0
0.02475248,0.098445594,0.8330404,0.96875,0.00925926,0.0022075055
0.2972973,0.054404143,0.3191489,0.16666669,0.20000005,0
0.8861386,0.05440414,0.83304036,0.0026041672,0.83641976,0
0.034682073,0.113456495,0.025487257,0.9522241,0.032634027,0
0.020231208,0.03430078,0.055472247,0.018121907,0.020979019,0
0.034682073,0.72295517,0.025487259,0.01647446,0.03263403,0
0.1025641,0.188755,0.37500006,0.12676059,0.4086021,0.0054644809
0.08333334,0.3895582,0.045454547,0.75,0.74766356,0.0054644809
0.111111104,0.1405623,0.73636365,0.026315788,0.13084112,0
0.05339807,0.38955823,0.014304289,0.08121827,0.041984737,0.0163934426
0.08333334,0.13654618,0.73636365,0.13157898,0.13084112,0.0091074681
0.6944444,0.3895582,0.13636363,0.75,0.028037382,0.0018214936
0.06976745,0.188755,0.15454549,0.061728403,0.1948052,0
0.1262136,0.1405623,0.08842653,0.6497462,0.01717557,0.0127504554
0.11111111,0.1405623,0.13636364,0.74999994,0.046728972,0.0127504554
0.08333334,0.14457828,0.73636365,0.03947367,0.74766356,0.029143898
0.08333334,0.38955823,0.1363636,0.75,0.046728965,0.0673952641
0.11111109,0.1365462,0.73636365,0.02631579,0.1308411,0.0455373406
0.027777782,0.38955823,0.13636361,0.02631579,0.028037379,0.0418943534
0.047619052,0.38955823,0.027272731,0.74999994,0.046728965,0.0127504554
0.047619052,0.1365462,0.02727273,0.06666667,0.1308411,0.0619307832
0.03174603,0.1365462,0.02727273,0.052631576,0.7476636,0.029143898
0.7777778,0.188755,0.73636365,0.06666667,0.04672897,0.0382513661
0.047619052,0.18875502,0.045454547,0.02631579,0.046728965,0.0218579235
0.04761905,0.13654618,0.027272731,0.06666668,0.04672897,0.0327868852
0.1111111,0.14457831,0.04545455,0.039473675,0.028037386,0.0218579235
0.031746034,0.38955817,0.054545455,0.74999994,0.04672897,0.0273224044
0.1609195,0.442953,0.46753252,0.1481481,0.028985508,0.0218579235
0.08045977,0.147651,0.09090908,0.2592593,0.13043478,0.014571949
0.1609195,0.147651,0.1558442,0.03703704,0.23188408,0.0072859745
0.045977004,0.44295296,0.4675325,0.03703704,0.08695651,0.0018214936
0.07575756,0.147651,0.31914887,0.21153845,0.11290321,0.0036429872
0.21311475,0.147651,0.13265309,0.1333333,0.31506845,0.0054644809
0.045977004,0.1174497,0.09090909,0.1296296,0.5217391,0.0072859745
0.06896552,0.17785232,0.038961045,0.42592594,0.028985506,0
0.059566785,0.17785232,0.012302292,0.74594593,0.043583527,0
0.013661198,0.10796461,0.025210079,0.04411764,0.026881715,0.0091074681
0.13953489,0.10796461,0.38461536,0.08,0.28947368,0.0018214936
0.1891892,0.17522125,0.1846154,0.19999999,0.11111109,0.0054644809
0.13953489,0.17522123,0.038461532,0.2,0.131579,0.0109289617
0.06896553,0.442953,0.4675325,0.25925928,0.08695652,0.0036429872
0.21311477,0.442953,0.31632653,0.2857143,0.16438358,0.0091074681
0.045977008,0.114094,0.03896104,0.08333334,0.23188408,0.0109289617
0.045977008,0.147651,0.038961045,0.12962961,0.1304348,0.0054644809
0.16091949,0.1778523,0.4675325,0.25925928,0.1304348,0.0036429872
0.098360635,0.11409398,0.15306118,0.1780822,0.13698627,0.0036429872
0.21311477,0.442953,0.13265312,0.38356164,0.16438358,0.0018214936
0.15151522,0.14765102,0.3191489,0.15384617,0.080645174,0.0036429872
0.098360635,0.11744971,0.15306118,0.3835616,0.16438358,0.0072859745
0.25,0.11409399,0.4675325,0.12962961,0.23188405,0.0182149362
0.09374999,0.1778523,0.038961045,0.42592597,0.5217391,0.0127504554
0.0625,0.14765102,0.09090908,0.25925928,0.23188408,0.0127504554
0.5,0.1778523,0.038961045,0.25925928,0.23188409,0.0109289617
0.25,0.442953,0.46753246,0.037037037,0.086956516,0
0.02702703,0.14765102,0.08260106,0.021621626,0.08232446,0.0018214936
0.24,0.17785232,0.23404258,0.26923072,0.2419355,0.0072859745
0.09374999,0.17785232,0.15584418,0.2592593,0.13043481,0.0091074681
0.09374999,0.147651,0.09090908,0.42592597,0.52173907,0.0091074681
0.5,0.11744971,0.24675316,0.42592594,0.08695651,0.0036429872
0.10256411,0.1405623,0.17307691,0.1267606,0.4086021,0.0036429872
0.1025641,0.1365462,0.17307693,0.1549296,0.1827957,0.0036429872
0.1282051,0.1365462,0.1057692,0.18309858,0.1827957,0.0036429872
0.3076923,0.38955823,0.37500003,0.18309858,0.08602152,0.0054644809
0.6944444,0.14457828,0.73636365,0.026315792,0.046728972,0.0036429872
0.35897443,0.1365462,0.17307693,0.46478868,0.11827959,0.0036429872
0.30769226,0.14056231,0.17307693,0.4647887,0.20430112,0.0054644809
0.6944444,0.18875499,0.045454547,0.03947367,0.74766356,0.0054644809
0.083333336,0.1445783,0.7363636,0.74999994,0.74766356,0.0072859745
0.1111111,0.38955823,0.027272733,0.039473675,0.74766356,0.0054644809
0.027777782,0.38955823,0.054545462,0.74999994,0.1308411,0.0036429872
0.12820512,0.14457831,0.37500003,0.12676062,0.118279606,0
0.12621358,0.3895582,0.08842652,0.08121827,0.01717557,0.0163934426
0.031746034,0.188755,0.73636365,0.06666667,0.04672897,0.0091074681
0.031746034,0.1365462,0.027272737,0.13157898,0.74766356,0.0200364299
0.03174603,0.13654618,0.027272737,0.039473668,0.74766356,0.0109289617
0.11111109,0.18875499,0.73636365,0.03947367,0.74766356,0
0.07426598,0.13654618,0.840052,0.6497462,0.04198472,0.0200364299
0.03174603,0.14457831,0.054545455,0.026315792,0.13084112,0.0054644809
0.7777778,0.1445783,0.045454554,0.125,0.046728965,0.0273224044
0.1111111,0.188755,0.02727273,0.039473675,0.04672897,0.0163934426
0.09375,0.147651,0.24675317,0.41666666,0.13043478,0.0109289617
0.5,0.44295296,0.24675317,0.08333334,0.5217391,0.0072859745
0.25,0.44295296,0.038961038,0.12962961,0.13043478,0.0036429872
0.17241381,0.442953,0.31632647,0.16438359,0.16438358,0
0.81621623,0.14765099,0.08260108,0.06486487,0.8232446,0.0018214936
0.1212121,0.37018007,0.4588235,0.20000002,0.07246378,0.0072859745
0.1388889,0.14395893,0.14814812,0.1428571,0.125,0.0036429872
0.23636362,0.14395894,0.1388889,0.09090909,0.17307688,0.0018214936
0.45454544,0.14395893,0.45882353,0.04166667,0.08695652,0.0018214936
0.2575758,0.14910004,0.4588235,0.2,0.2753623,0.0018214936
0.12121211,0.37018007,0.08235295,0.3,0.057971023,0
0.8543689,0.20565557,0.055472255,0.17948718,0.8181818,0.0036429872
0.23636363,0.14395891,0.1527778,0.16666669,0.17307688,0.0036429872
0.14545451,0.13110544,0.15277778,0.090909086,0.1730769,0
0.8646209,0.147651,0.08260107,0.043243248,0.043583527,0.0054644809
0.06896552,0.1174497,0.090909086,0.42592594,0.23188406,0
0.007220217,0.442953,0.047451664,0.021621622,0.08232446,0.0036429872
0.21311477,0.442953,0.1836735,0.09589041,0.31506848,0
0.8646209,0.14765102,0.8330404,0.12432432,0.08232446,0
0.8646209,0.1174497,0.024604572,0.043243248,0.043583527,0
0.025270754,0.11409399,0.02460457,0.064864874,0.019370463,0.0036429872
0.21311477,0.11409399,0.13265312,0.16438358,0.13698627,0.0018214936
0.1111111,0.17522125,0.23076925,0.06250001,0.1777778,0.0036429872
0.1333333,0.10796461,0.3932584,0.0952381,0.1509434,0.0036429872
0.13333331,0.43362832,0.10112361,0.2857143,0.13207552,0.0018214936
0.11111109,0.1405623,0.021428568,0.01136364,0.026666665,0
0.1262136,0.1365462,0.023407018,0.6497462,0.82824427,0.0011918951
0.31481475,0.38955823,0.1714286,0.01136364,0.5066667,0.0005959476
0.46296304,0.3895582,0.4857142,0.0909091,0.12000001,0
0.033980582,0.14056231,0.023407016,0.08121827,0.07824429,0.0005959476
0.11111109,0.3895582,0.1714286,0.011363641,0.17333332,0
0.033980582,0.14457831,0.01430429,0.055837564,0.041984733,0.0005959476
0.46296304,0.14457828,0.02142857,0.40909088,0.5066667,0.0005959476
0.01851852,0.1445783,0.48571423,0.3295455,0.1733333,0
0.7184466,0.1365462,0.023407018,0.177665,0.03435114,0
0.05339807,0.14457828,0.08842652,0.035532996,0.041984722,0
0.05339807,0.18875499,0.033810142,0.055837564,0.041984722,0
0.06796116,0.1365462,0.840052,0.6497462,0.07824428,0.0005959476
0.1538462,0.13654618,0.48571432,0.40909088,0.12,0.0017878427
0.24242419,0.38955823,0.1727273,0.11111111,0.23376624,0.0005959476
0.010989009,0.1365462,0.09999999,0.32954553,0.02666667,0.0017878427
0.33333334,0.188755,0.1727273,0.11111111,0.31168827,0.0005959476
0.15384622,0.188755,0.09999998,0.15909089,0.02666667,0.0005959476
0.120879084,0.18875502,0.17142858,0.15384619,0.1733333,0.0017878427
0.3333333,0.38955817,0.05454545,0.16049382,0.18181819,0.0005959476
0.1538462,0.1445783,0.09999999,0.32954547,0.026666675,0.0005959476
0.1470588,0.1174497,0.26000005,0.1320755,0.16666669,0
0.0072202166,0.17785232,0.02460457,0.02162162,0.019370459,0
0.043321304,0.44295296,0.012302288,0.043243244,0.019370455,0
0.0072202166,0.17785233,0.04745167,0.124324314,0.08232446,0
0.8646209,0.17785232,0.012302291,0.043243248,0.08232447,0
0.05956678,0.11744969,0.01230229,0.058823533,0.8232446,0.0005959476
0.39705878,0.17785232,0.42000002,0.037735846,0.48484844,0.0005959476
0.1470588,0.11744969,0.26,0.3584906,0.0909091,0.0005959476
0.3970588,0.114094,0.13999999,0.16981131,0.2272727,0
0.8715847,0.17522123,0.02857143,0.0735294,0.024193546,0
0.038251366,0.10796461,0.028571434,0.044117644,0.032258056,0
0.040983602,0.11327431,0.0050420174,0.125,0.0053763427,0
0.013661198,0.113274306,0.028571432,0.04411764,0.0053763427,0
0.8646209,0.114094004,0.08260108,0.04324324,0.8232446,0.0005959476
0.39705884,0.1778523,0.14000002,0.25,0.090909086,0
0.043321297,0.11744969,0.08260105,0.058823526,0.8232446,0
0.025270756,0.14765102,0.024604568,0.12432432,0.031477004,0
0.007220218,0.11409399,0.01230229,0.74594593,0.08232446,0
0.81621623,0.17785232,0.04745167,0.043243248,0.031477,0
0.8162162,0.11744969,0.02460457,0.06486488,0.031477004,0
0.02702703,0.44295296,0.08260105,0.12432432,0.043583527,0
0.081081085,0.14765102,0.02460457,0.04324325,0.019370463,0.0005959476
0.032258056,0.11409399,0.25999996,0.037735846,0.090909086,0
0.02702703,0.1174497,0.047451675,0.74594593,0.08232446,0
0.04864866,0.11744971,0.8330404,0.12432433,0.031477,0.0005959476
0.09677419,0.147651,0.25999996,0.30188677,0.48484847,0
0.8162162,0.11744969,0.8330404,0.06486488,0.08232446,0
0.8162162,0.11409399,0.8330404,0.021621624,0.043583527,0
0.81621623,0.147651,0.01230229,0.12432432,0.8232446,0
0.048648655,0.17785233,0.047451675,0.021621622,0.031477004,0
0.02702703,0.147651,0.08260106,0.021621622,0.8232446,0
0.81621623,0.44295296,0.047451675,0.04324324,0.8232446,0
0.7184466,0.188755,0.02340702,0.08121827,0.017175568,0
0.06796117,0.38955823,0.014304289,0.17766501,0.07824429,0
0.7184466,0.14457831,0.023407018,0.6497462,0.07824429,0
0.1262136,0.1365462,0.08842653,0.08121827,0.017175572,0
0.71844655,0.1445783,0.03381014,0.08121827,0.82824427,0.0011918951
0.31481478,0.3895582,0.4857142,0.3295455,0.17333332,0
0.033980582,0.14056231,0.023407018,0.035533007,0.07824429,0.0005959476
0.46296304,0.14457828,0.1714286,0.40909088,0.026666667,0.0005959476
0.11111109,0.1445783,0.48571423,0.09090909,0.1733333,0
0.033980574,0.14457828,0.033810142,0.177665,0.01717557,0
0.06796114,0.14457828,0.08842653,0.6497462,0.041984722,0
0.05339806,0.38955823,0.08842654,0.035533,0.041984722,0
0.03398058,0.3895582,0.08842652,0.08121827,0.017175568,0
0.025906738,0.1365462,0.02340702,0.15789472,0.82824427,0
0.87219346,0.18875499,0.08842653,0.05583756,0.07824427,0
0.018998269,0.1365462,0.01430429,0.17766498,0.8282443,0
0.02590674,0.1445783,0.033810142,0.17766498,0.041984726,0
0.87219346,0.14457831,0.08842654,0.6497462,0.07824428,0.0011918951
0.49450544,0.188755,0.2214286,0.090909086,0.026666673,0
0.074265964,0.1365462,0.014304287,0.14285712,0.03435114,0
0.87219346,0.1445783,0.033810135,0.17766501,0.041984726,0.0005959476
0.03225806,0.442953,0.26,0.1428571,0.4848485,0.0005959476
0.032258052,0.11744969,0.42,0.21428572,0.090909086,0
0.02702703,0.44295296,0.024604572,0.064864874,0.043583527,0
0.04864866,0.114094004,0.047451675,0.021621622,0.031477004,0
0.81621623,0.44295296,0.08260107,0.021621622,0.043583523,0.0005959476
0.21052626,0.14910004,0.025,0.3125,0.049999997,0
0.046116505,0.20565554,0.86806595,0.09090908,0.07386363,0.0011918951
0.21052627,0.13110542,0.41250002,0.18750001,0.05,0
0.05582524,0.20565557,0.008995502,0.1794872,0.039772727,0
0.007281552,0.37018007,0.025487259,0.6176471,0.05681818,0
0.8543689,0.37018007,0.055472255,0.14705881,0.0113636395,0
0.036407765,0.13110544,0.04197901,0.48717946,0.011363641,0
0.8543689,0.37018007,0.055472244,0.1,0.03977273,0
0.055825233,0.37018004,0.041979007,0.058823533,0.039772727,0
0.0433213,0.114094004,0.8330404,0.043243248,0.043583523,0
0.059566785,0.11744969,0.047451664,0.12432432,0.043583523,0
0.025270756,0.17785229,0.012302291,0.043243248,0.04358353,0
0.025270758,0.1778523,0.08260105,0.12432432,0.031477,0
0.027027033,0.14765102,0.08260105,0.124324314,0.08232446,0
0.02702703,0.442953,0.012302291,0.12432432,0.019370463,0
0.02702703,0.1778523,0.082601056,0.06486488,0.8232446,0
0.04864866,0.11409399,0.082601056,0.043243248,0.031477004,0
0.019047624,0.16991153,0.028571434,0.6029412,0.0053763436,0
0.019047625,0.1079646,0.028571434,0.16176468,0.026881715,0
0.019047625,0.16991153,0.028571434,0.044117644,0.0053763436,0
0.1262136,0.188755,0.02340702,0.17766501,0.034351137,0
0.05339807,0.188755,0.033810142,0.6497462,0.82824427,0
0.06796117,0.1365462,0.033810142,0.08121827,0.017175572,0
0.033980586,0.38955823,0.014304289,0.17766501,0.034351144,0
0.06796117,0.1365462,0.08842654,0.6497462,0.82824427,0
0.033980586,0.188755,0.023407018,0.035533007,0.82824427,0
0.12621358,0.188755,0.840052,0.055837564,0.017175572,0
0.06796117,0.188755,0.014304289,0.08121827,0.041984737,0
0.1262136,0.1445783,0.08842653,0.08121827,0.017175572,0
0.7184466,0.38955823,0.014304289,0.055837564,0.034351133,0.0013262599
0.462963,0.1405623,0.22142859,0.32954547,0.5066667,0
0.12621358,0.38955823,0.840052,0.08121827,0.04198472,0
0.7184466,0.14457831,0.023407018,0.17766498,0.017175568,0
0.008635579,0.18875499,0.023407018,0.035533,0.03435114,0
0.018998267,0.38955823,0.01430429,0.5263158,0.07824427,0
0.074265994,0.18875499,0.014304287,0.177665,0.04198473,0
0.07426598,0.13654618,0.03381014,0.15789472,0.034351133,0
0.8721934,0.14457831,0.01430429,0.08121827,0.03435114,0.0039787798
0.15384619,0.14056231,0.10576919,0.125,0.2043011,0
0.025906736,0.38955817,0.08842652,0.08121827,0.041984722,0
0.07426597,0.1365462,0.08842652,0.055837568,0.041984722,0
0.08108108,0.11744969,0.08260106,0.12432431,0.8232446,0
0.027027031,0.147651,0.082601056,0.064864874,0.08232445,0.0013262599
0.032258056,0.117449686,0.26,0.35849056,0.4848485,0
0.81621623,0.11409399,0.012302289,0.12432432,0.04358353,0
